Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated,TotalSamples,Negative,Positive
,2020-11-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3156767.0,,
,2020-11-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3181773.0,,
,2020-11-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3193166.0,,
,2020-12-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3208209.0,,
,2020-12-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3237858.0,,
,2020-12-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3265505.0,,
,2020-12-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3295141.0,,
,2020-12-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3324621.0,,
,2020-12-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3352671.0,,
,2020-12-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3365119.0,,
,2020-12-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3395729.0,,
,2020-12-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3423632.0,,
,2020-12-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3442386.0,,
,2020-12-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3468629.0,,
,2020-12-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3494393.0,,
,2020-12-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3522061.0,,
,2020-12-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3533856.0,,
,2020-12-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3558306.0,,
,2020-12-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3583661.0,,
,2020-12-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3609574.0,,
,2020-12-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3634626.0,,
,2020-12-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3659116.0,,
,2020-12-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3675493.0,,
,2020-12-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3687114.0,,
,2020-12-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3712608.0,,
,2020-12-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3736616.0,,
,2020-12-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3762120.0,,
,2020-12-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3786885.0,,
,2020-12-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3802080.0,,
,2020-12-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3821222.0,,
,2020-12-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3832411.0,,
,2020-12-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3856388.0,,
,2020-12-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3878599.0,,
,2020-12-31,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3900473.0,,
,2021-01-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3921171.0,,
,2021-01-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3937741.0,,
,2021-01-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3955383.0,,
,2021-01-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3966071.0,,
,2021-01-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,3988705.0,,
,2021-01-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4011514.0,,
,2021-01-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4033992.0,,
,2021-01-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4058814.0,,
,2021-01-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4080787.0,,
,2021-01-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4101234.0,,
,2021-01-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4111108.0,,
,2021-01-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4134274.0,,
,2021-01-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4158855.0,,
,2021-01-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4177959.0,,
,2021-01-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4197346.0,,
,2021-01-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4218130.0,,
,2021-01-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4238428.0,,
,2021-01-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4249101.0,,
,2021-01-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4271814.0,,
,2021-01-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4292764.0,,
,2021-01-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4307614.0,,
,2021-01-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4328277.0,,
,2021-01-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4348641.0,,
,2021-01-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4366353.0,,
,2021-01-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4376767.0,,
,2021-01-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4395884.0,,
,2021-01-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4404889.0,,
,2021-01-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4425238.0,,
,2021-01-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4444257.0,,
,2021-01-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4463437.0,,
,2021-01-31,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4482617.0,,
,2021-02-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4490598.0,,
,2021-02-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4506064.0,,
,2021-02-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4520789.0,,
,2021-02-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4538121.0,,
,2021-02-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4556670.0,,
,2021-02-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4576958.0,,
,2021-02-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4594107.0,,
,2021-02-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4603909.0,,
,2021-02-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4625667.0,,
,2021-02-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4646808.0,,
,2021-02-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4669167.0,,
,2021-02-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4689490.0,,
,2021-02-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4709119.0,,
,2021-02-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4726971.0,,
,2021-02-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4735787.0,,
,2021-02-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4755811.0,,
,2021-02-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4774987.0,,
,2021-02-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4794887.0,,
,2021-02-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4813220.0,,
,2021-02-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4833218.0,,
,2021-02-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4850347.0,,
,2021-02-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4860435.0,,
,2021-02-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4882164.0,,
,2021-02-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4902624.0,,
,2021-02-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4926621.0,,
,2021-02-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4953750.0,,
,2021-02-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4982773.0,,
,2021-02-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,4999390.0,,
,2021-03-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5013117.0,,
,2021-03-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5041833.0,,
,2021-03-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5069381.0,,
,2021-03-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5097802.0,,
,2021-03-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5126962.0,,
,2021-03-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5159683.0,,
,2021-03-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5190528.0,,
,2021-03-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5205020.0,,
,2021-03-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5236903.0,,
,2021-03-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5263900.0,,
,2021-03-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5294288.0,,
,2021-03-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5313932.0,,
,2021-03-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5347572.0,,
,2021-03-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5378531.0,,
,2021-03-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5393825.0,,
,2021-03-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5427097.0,,
,2021-03-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5460889.0,,
,2021-03-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5493673.0,,
,2021-03-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5528559.0,,
,2021-03-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5566330.0,,
,2021-03-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5603286.0,,
,2021-03-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5626458.0,,
,2021-03-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5666257.0,,
,2021-03-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5703944.0,,
,2021-03-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5744842.0,,
,2021-03-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5782674.0,,
,2021-03-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5810694.0,,
,2021-03-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5848083.0,,
,2021-03-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5870655.0,,
,2021-03-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5894441.0,,
,2021-03-31,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5932096.0,,
,2021-04-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,5972667.0,,
,2021-04-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6014612.0,,
,2021-04-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6043312.0,,
,2021-04-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6080083.0,,
,2021-04-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6101688.0,,
,2021-04-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6145532.0,,
,2021-04-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6189014.0,,
,2021-04-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6235386.0,,
,2021-04-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6270878.0,,
,2021-04-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6308652.0,,
,2021-04-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6346316.0,,
,2021-04-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6368902.0,,
,2021-04-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6407939.0,,
,2021-04-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6440181.0,,
,2021-04-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6473869.0,,
,2021-04-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6517986.0,,
,2021-04-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6561028.0,,
,2021-04-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6607723.0,,
,2021-04-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6639409.0,,
,2021-04-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6690798.0,,
,2021-04-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6744906.0,,
,2021-04-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6792211.0,,
,2021-04-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6848790.0,,
,2021-04-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6903246.0,,
,2021-04-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6961532.0,,
,2021-04-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,6996890.0,,
,2021-04-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7054436.0,,
,2021-04-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7107801.0,,
,2021-04-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7163789.0,,
,2021-04-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7221431.0,,
,2021-05-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7281978.0,,
,2021-05-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7340768.0,,
,2021-05-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7377560.0,,
,2021-05-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7443337.0,,
,2021-05-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7510673.0,,
,2021-05-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7574249.0,,
,2021-05-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7642667.0,,
,2021-05-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7707585.0,,
,2021-05-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7767351.0,,
,2021-05-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7805157.0,,
,2021-05-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7868067.0,,
,2021-05-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,7932936.0,,
,2021-05-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8001745.0,,
,2021-05-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8072800.0,,
,2021-05-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8140404.0,,
,2021-05-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8212826.0,,
,2021-05-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8273820.0,,
,2021-05-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8337236.0,,
,2021-05-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8410481.0,,
,2021-05-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8482144.0,,
,2021-05-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8556117.0,,
,2021-05-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8636245.0,,
,2021-05-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8719503.0,,
,2021-05-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8775622.0,,
,2021-05-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8850305.0,,
,2021-05-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,8925740.0,,
,2021-05-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9001438.0,,
,2021-05-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9074280.0,,
,2021-05-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9142425.0,,
,2021-05-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9209841.0,,
,2021-05-31,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9256146.0,,
,2021-06-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9325491.0,,
,2021-06-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9393735.0,,
,2021-06-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9462776.0,,
,2021-06-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9530712.0,,
,2021-06-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9598059.0,,
,2021-06-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9660801.0,,
,2021-06-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9698676.0,,
,2021-06-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9762160.0,,
,2021-06-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9823991.0,,
,2021-06-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9880737.0,,
,2021-06-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9941391.0,,
,2021-06-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,9996859.0,,
,2021-06-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10051022.0,,
,2021-06-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10083279.0,,
,2021-06-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10136118.0,,
,2021-06-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10188326.0,,
,2021-06-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10245131.0,,
,2021-06-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10301323.0,,
,2021-06-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10356036.0,,
,2021-06-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10412909.0,,
,2021-06-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10445775.0,,
,2021-06-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10501071.0,,
,2021-06-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10558558.0,,
,2021-06-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10614550.0,,
,2021-06-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10656459.0,,
,2021-06-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10712980.0,,
,2021-06-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10764272.0,,
,2021-06-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10795548.0,,
,2021-06-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10847309.0,,
,2021-06-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10896152.0,,
,2021-07-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10947245.0,,
,2021-07-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,10995612.0,,
,2021-07-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11040759.0,,
,2021-07-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11081636.0,,
,2021-07-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11107570.0,,
,2021-07-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11155450.0,,
,2021-07-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11203403.0,,
,2021-07-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11250086.0,,
,2021-07-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11291779.0,,
,2021-07-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11332750.0,,
,2021-07-11,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11376098.0,,
,2021-07-12,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11403143.0,,
,2021-07-13,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11444310.0,,
,2021-07-14,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11485744.0,,
,2021-07-15,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11524579.0,,
,2021-07-16,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11567826.0,,
,2021-07-17,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11611376.0,,
,2021-07-18,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11654465.0,,
,2021-07-19,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11677723.0,,
,2021-07-20,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11720116.0,,
,2021-07-21,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11760706.0,,
,2021-07-22,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11792233.0,,
,2021-07-23,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11838018.0,,
,2021-07-24,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11877764.0,,
,2021-07-25,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11912389.0,,
,2021-07-26,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11935633.0,,
,2021-07-27,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,11978055.0,,
,2021-07-28,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12019354.0,,
,2021-07-29,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12058233.0,,
,2021-07-30,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12094239.0,,
,2021-07-31,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12129632.0,,
,2021-08-01,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12167824.0,,
,2021-08-02,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12189923.0,,
,2021-08-03,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12228333.0,,
,2021-08-04,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12264923.0,,
,2021-08-05,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12318033.0,,
,2021-08-06,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12340205.0,,
,2021-08-07,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12379434.0,,
,2021-08-08,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12417669.0,,
,2021-08-09,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12437299.0,,
,2021-08-10,,,,,,,,,Punjab,,,,,,,,,,,,,,,,,,,,,,,12475529.0,,
,2020-04-07,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,17638.0,16401,363.0
,2020-04-08,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,17638.0,16401,363.0
,2020-04-09,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,19107.0,17851,463.0
,2020-04-10,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,22349.0,20698,561.0
,2020-04-11,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,24857.0,22583,678.0
,2020-04-12,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,28505.0,25105,796.0
,2020-04-13,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,31804.0,28657,847.0
,2020-04-14,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,34928.0,29376,1005.0
,2020-04-15,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,37860.0,31902,1076.0
,2020-04-16,,,,,,,,,Rajasthan,,,,,,,,,,,,,,,,,,,,,,,40778.0,33739,1101.0
